LSOA,IMD SCORE,RANK OF IMD SCORE (where 1 is most deprived),Percentile,Decile,IMD_Decile2010
E01019287,7.49,27203,83.74792193,8.374792193,9
E01024375,7.49,27204,83.75100055,8.375100055,9
E01012471,7.49,27205,83.75407918,8.375407918,9
E01032057,7.49,27206,83.75715781,8.375715781,9
E01017488,7.49,27207,83.76023644,8.376023644,9
E01030144,7.49,27208,83.76331507,8.376331507,9
E01031154,7.49,27209,83.76639369,8.376639369,9
E01011302,7.49,27210,83.76947232,8.376947232,9
E01025891,7.48,27211,83.77255095,8.377255095,9
E01032102,7.48,27212,83.77562958,8.377562958,9
E01018254,7.48,27213,83.77870821,8.377870821,9
E01013431,7.48,27214,83.78178684,8.378178684,9
E01030119,7.48,27215,83.78486546,8.378486546,9
E01027502,7.48,27216,83.78794409,8.378794409,9
E01031218,7.48,27217,83.79102272,8.379102272,9
E01022615,7.48,27218,83.79410135,8.379410135,9
E01031717,7.48,27219,83.79717998,8.379717998,9
E01003810,7.48,27220,83.8002586,8.38002586,9
E01005052,7.48,27221,83.80333723,8.380333723,9
E01017696,7.48,27222,83.80641586,8.380641586,9
E01022564,7.48,27223,83.80949449,8.380949449,9
E01011211,7.47,27224,83.81257312,8.381257312,9
E01013403,7.47,27225,83.81565175,8.381565175,9
E01022494,7.47,27226,83.81873037,8.381873037,9
E01026405,7.47,27227,83.821809,8.3821809,9
E01030833,7.47,27228,83.82488763,8.382488763,9
E01003894,7.47,27229,83.82796626,8.382796626,9
E01008156,7.47,27230,83.83104489,8.383104489,9
E01022778,7.47,27231,83.83412351,8.383412351,9
E01025736,7.47,27232,83.83720214,8.383720214,9
E01027439,7.47,27233,83.84028077,8.384028077,9
E01032356,7.47,27234,83.8433594,8.38433594,9
E01016656,7.47,27235,83.84643803,8.384643803,9
E01022625,7.46,27236,83.84951666,8.384951666,9
E01031284,7.46,27237,83.85259528,8.385259528,9
E01028736,7.46,27238,83.85567391,8.385567391,9
E01015629,7.46,27239,83.85875254,8.385875254,9
E01016432,7.46,27240,83.86183117,8.386183117,9
E01001299,7.46,27241,83.8649098,8.38649098,9
E01029999,7.46,27242,83.86798842,8.386798842,9
E01003882,7.46,27243,83.87106705,8.387106705,9
E01002988,7.46,27244,83.87414568,8.387414568,9
E01028716,7.46,27245,83.87722431,8.387722431,9
E01000775,7.46,27246,83.88030294,8.388030294,9
E01032088,7.46,27247,83.88338157,8.388338157,9
E01007073,7.45,27248,83.88646019,8.388646019,9
E01000328,7.45,27249,83.88953882,8.388953882,9
E01024735,7.45,27250,83.89261745,8.389261745,9
E01028701,7.45,27251,83.89569608,8.389569608,9
E01016169,7.45,27252,83.89877471,8.389877471,9
E01030538,7.45,27253,83.90185333,8.390185333,9
E01022522,7.45,27254,83.90493196,8.390493196,9
E01017956,7.45,27255,83.90801059,8.390801059,9
E01026881,7.45,27256,83.91108922,8.391108922,9
E01024791,7.45,27257,83.91416785,8.391416785,9
E01025472,7.45,27258,83.91724647,8.391724647,9
E01030477,7.45,27259,83.9203251,8.39203251,9
E01023639,7.44,27260,83.92340373,8.392340373,9
E01028486,7.44,27261,83.92648236,8.392648236,9
E01004953,7.44,27262,83.92956099,8.392956099,9
E01022469,7.44,27263,83.93263962,8.393263962,9
E01031301,7.44,27264,83.93571824,8.393571824,9
E01017377,7.44,27265,83.93879687,8.393879687,9
E01017920,7.44,27266,83.9418755,8.39418755,9
E01021652,7.44,27267,83.94495413,8.394495413,9
E01028421,7.44,27268,83.94803276,8.394803276,9
E01019599,7.44,27269,83.95111138,8.395111138,9
E01032231,7.44,27270,83.95419001,8.395419001,9
E01006101,7.43,27271,83.95726864,8.395726864,9
E01024015,7.43,27272,83.96034727,8.396034727,9
E01016982,7.43,27273,83.9634259,8.39634259,9
E01002980,7.43,27274,83.96650453,8.396650453,9
E01017704,7.43,27275,83.96958315,8.396958315,9
E01022950,7.43,27276,83.97266178,8.397266178,9
E01011405,7.43,27277,83.97574041,8.397574041,9
E01029748,7.43,27278,83.97881904,8.397881904,9
E01024970,7.43,27279,83.98189767,8.398189767,9
E01008782,7.43,27280,83.98497629,8.398497629,9
E01019758,7.42,27281,83.98805492,8.398805492,9
E01023282,7.42,27282,83.99113355,8.399113355,9
E01000301,7.42,27283,83.99421218,8.399421218,9
E01025775,7.42,27284,83.99729081,8.399729081,9
E01013103,7.42,27285,84.00036944,8.400036944,9
E01030683,7.42,27286,84.00344806,8.400344806,9
E01004837,7.42,27287,84.00652669,8.400652669,9
E01008521,7.42,27288,84.00960532,8.400960532,9
E01027638,7.42,27289,84.01268395,8.401268395,9
E01023265,7.42,27290,84.01576258,8.401576258,9
E01006080,7.42,27291,84.0188412,8.40188412,9
E01019595,7.42,27292,84.02191983,8.402191983,9
E01022408,7.42,27293,84.02499846,8.402499846,9
E01024100,7.41,27294,84.02807709,8.402807709,9
E01021095,7.41,27295,84.03115572,8.403115572,9
E01023740,7.41,27296,84.03423435,8.403423435,9
E01031939,7.41,27297,84.03731297,8.403731297,9
E01026480,7.41,27298,84.0403916,8.40403916,9
E01031326,7.41,27299,84.04347023,8.404347023,9
E01017461,7.41,27300,84.04654886,8.404654886,9
E01006075,7.41,27301,84.04962749,8.404962749,9
E01022978,7.41,27302,84.05270611,8.405270611,9
E01007311,7.41,27303,84.05578474,8.405578474,9
E01014998,7.4,27304,84.05886337,8.405886337,9
E01032077,7.4,27305,84.061942,8.4061942,9
E01013806,7.4,27306,84.06502063,8.406502063,9
E01014918,7.4,27307,84.06809925,8.406809925,9
E01023753,7.4,27308,84.07117788,8.407117788,9
E01030074,7.4,27309,84.07425651,8.407425651,9
E01007183,7.4,27310,84.07733514,8.407733514,9
E01026990,7.4,27311,84.08041377,8.408041377,9
E01027538,7.4,27312,84.0834924,8.40834924,9
E01029310,7.4,27313,84.08657102,8.408657102,9
E01021456,7.4,27314,84.08964965,8.408964965,9
E01027193,7.4,27315,84.09272828,8.409272828,9
E01001121,7.39,27316,84.09580691,8.409580691,9
E01019409,7.39,27317,84.09888554,8.409888554,9
E01016255,7.39,27318,84.10196416,8.410196416,9
E01022257,7.39,27319,84.10504279,8.410504279,9
E01028511,7.39,27320,84.10812142,8.410812142,9
E01029318,7.39,27321,84.11120005,8.411120005,9
E01030635,7.39,27322,84.11427868,8.411427868,9
E01032151,7.39,27323,84.11735731,8.411735731,9
E01029506,7.39,27324,84.12043593,8.412043593,9
E01030934,7.38,27325,84.12351456,8.412351456,9
E01027022,7.38,27326,84.12659319,8.412659319,9
E01020001,7.38,27327,84.12967182,8.412967182,9
E01031892,7.38,27328,84.13275045,8.413275045,9
E01022859,7.38,27329,84.13582907,8.413582907,9
E01023893,7.38,27330,84.1389077,8.41389077,9
E01021936,7.38,27331,84.14198633,8.414198633,9
E01031192,7.38,27332,84.14506496,8.414506496,9
E01011092,7.38,27333,84.14814359,8.414814359,9
E01032125,7.38,27334,84.15122222,8.415122222,9
E01025993,7.38,27335,84.15430084,8.415430084,9
E01014203,7.38,27336,84.15737947,8.415737947,9
E01006233,7.38,27337,84.1604581,8.41604581,9
E01018363,7.37,27338,84.16353673,8.416353673,9
E01025841,7.37,27339,84.16661536,8.416661536,9
E01010183,7.37,27340,84.16969398,8.416969398,9
E01023731,7.37,27341,84.17277261,8.417277261,9
E01029904,7.37,27342,84.17585124,8.417585124,9
E01012909,7.37,27343,84.17892987,8.417892987,9
E01016571,7.37,27344,84.1820085,8.41820085,9
E01015565,7.37,27345,84.18508713,8.418508713,9
E01011203,7.36,27346,84.18816575,8.418816575,9
E01026001,7.36,27347,84.19124438,8.419124438,9
E01003403,7.36,27348,84.19432301,8.419432301,9
E01025917,7.36,27349,84.19740164,8.419740164,9
E01004026,7.36,27350,84.20048027,8.420048027,9
E01025719,7.36,27351,84.20355889,8.420355889,9
E01010175,7.36,27352,84.20663752,8.420663752,9
E01028099,7.36,27353,84.20971615,8.420971615,9
E01001454,7.36,27354,84.21279478,8.421279478,9
E01031082,7.36,27355,84.21587341,8.421587341,9
E01011584,7.36,27356,84.21895203,8.421895203,9
E01006922,7.36,27357,84.22203066,8.422203066,9
E01031329,7.35,27358,84.22510929,8.422510929,9
E01024818,7.35,27359,84.22818792,8.422818792,9
E01008369,7.35,27360,84.23126655,8.423126655,9
E01028649,7.35,27361,84.23434518,8.423434518,9
E01014547,7.35,27362,84.2374238,8.42374238,9
E01030045,7.35,27363,84.24050243,8.424050243,9
E01028966,7.35,27364,84.24358106,8.424358106,9
E01020718,7.35,27365,84.24665969,8.424665969,9
E01021428,7.35,27366,84.24973832,8.424973832,9
E01000410,7.35,27367,84.25281694,8.425281694,9
E01020026,7.35,27368,84.25589557,8.425589557,9
E01022139,7.35,27369,84.2589742,8.42589742,9
E01023084,7.35,27370,84.26205283,8.426205283,9
E01007150,7.35,27371,84.26513146,8.426513146,9
E01013172,7.35,27372,84.26821009,8.426821009,9
E01007868,7.35,27373,84.27128871,8.427128871,9
E01030495,7.34,27374,84.27436734,8.427436734,9
E01027016,7.34,27375,84.27744597,8.427744597,9
E01023509,7.34,27376,84.2805246,8.42805246,9
E01018333,7.34,27377,84.28360323,8.428360323,9
E01018675,7.34,27378,84.28668185,8.428668185,9
E01006914,7.34,27379,84.28976048,8.428976048,9
E01019643,7.34,27380,84.29283911,8.429283911,9
E01000771,7.34,27381,84.29591774,8.429591774,9
E01022372,7.34,27382,84.29899637,8.429899637,9
E01022295,7.34,27383,84.302075,8.4302075,9
E01006319,7.34,27384,84.30515362,8.430515362,9
E01018688,7.33,27385,84.30823225,8.430823225,9
E01021691,7.33,27386,84.31131088,8.431131088,9
E01028463,7.33,27387,84.31438951,8.431438951,9
E01031762,7.33,27388,84.31746814,8.431746814,9
E01027307,7.33,27389,84.32054676,8.432054676,9
E01024750,7.33,27390,84.32362539,8.432362539,9
E01017421,7.33,27391,84.32670402,8.432670402,9
E01020560,7.33,27392,84.32978265,8.432978265,9
E01032257,7.33,27393,84.33286128,8.433286128,9
E01005577,7.33,27394,84.33593991,8.433593991,9
E01005695,7.33,27395,84.33901853,8.433901853,9
E01007309,7.33,27396,84.34209716,8.434209716,9
E01008365,7.33,27397,84.34517579,8.434517579,9
E01027296,7.32,27398,84.34825442,8.434825442,9
E01017190,7.32,27399,84.35133305,8.435133305,9
E01016780,7.32,27400,84.35441167,8.435441167,9
E01027603,7.32,27401,84.3574903,8.43574903,9
E01014134,7.32,27402,84.36056893,8.436056893,9
E01021727,7.32,27403,84.36364756,8.436364756,9
E01012347,7.32,27404,84.36672619,8.436672619,9
E01011844,7.32,27405,84.36980481,8.436980481,9
E01021156,7.32,27406,84.37288344,8.437288344,9
E01010257,7.32,27407,84.37596207,8.437596207,9
E01025922,7.32,27408,84.3790407,8.43790407,9
E01027660,7.31,27409,84.38211933,8.438211933,9
E01021643,7.31,27410,84.38519796,8.438519796,9
E01005049,7.31,27411,84.38827658,8.438827658,9
E01008043,7.31,27412,84.39135521,8.439135521,9
E01016777,7.31,27413,84.39443384,8.439443384,9
E01024462,7.31,27414,84.39751247,8.439751247,9
E01018287,7.31,27415,84.4005911,8.44005911,9
E01021757,7.31,27416,84.40366972,8.440366972,9
E01014430,7.31,27417,84.40674835,8.440674835,9
E01027489,7.3,27418,84.40982698,8.440982698,9
E01031679,7.3,27419,84.41290561,8.441290561,9
E01012227,7.3,27420,84.41598424,8.441598424,9
E01031727,7.3,27421,84.41906287,8.441906287,9
E01023500,7.3,27422,84.42214149,8.442214149,9
E01003864,7.3,27423,84.42522012,8.442522012,9
E01026742,7.3,27424,84.42829875,8.442829875,9
E01009543,7.3,27425,84.43137738,8.443137738,9
E01022598,7.3,27426,84.43445601,8.443445601,9
E01021544,7.3,27427,84.43753463,8.443753463,9
E01024765,7.3,27428,84.44061326,8.444061326,9
E01022565,7.3,27429,84.44369189,8.444369189,9
E01015997,7.3,27430,84.44677052,8.444677052,9
E01027595,7.3,27431,84.44984915,8.444984915,9
E01021926,7.29,27432,84.45292778,8.445292778,9
E01024298,7.29,27433,84.4560064,8.44560064,9
E01016258,7.29,27434,84.45908503,8.445908503,9
E01022363,7.29,27435,84.46216366,8.446216366,9
E01006147,7.29,27436,84.46524229,8.446524229,9
E01032183,7.29,27437,84.46832092,8.446832092,9
E01000120,7.29,27438,84.47139954,8.447139954,9
E01021085,7.29,27439,84.47447817,8.447447817,9
E01028627,7.29,27440,84.4775568,8.44775568,9
E01022342,7.29,27441,84.48063543,8.448063543,9
E01030501,7.28,27442,84.48371406,8.448371406,9
E01021026,7.28,27443,84.48679269,8.448679269,9
E01028478,7.28,27444,84.48987131,8.448987131,9
E01026225,7.28,27445,84.49294994,8.449294994,9
E01021124,7.28,27446,84.49602857,8.449602857,9
E01029146,7.28,27447,84.4991072,8.44991072,9
E01031672,7.28,27448,84.50218583,8.450218583,9
E01000421,7.28,27449,84.50526445,8.450526445,9
E01031226,7.28,27450,84.50834308,8.450834308,9
E01016763,7.28,27451,84.51142171,8.451142171,9
E01014616,7.28,27452,84.51450034,8.451450034,9
E01001030,7.27,27453,84.51757897,8.451757897,9
E01020399,7.27,27454,84.52065759,8.452065759,9
E01024116,7.27,27455,84.52373622,8.452373622,9
E01022536,7.27,27456,84.52681485,8.452681485,9
E01026209,7.27,27457,84.52989348,8.452989348,9
E01021964,7.27,27458,84.53297211,8.453297211,9
E01027746,7.27,27459,84.53605074,8.453605074,9
E01013435,7.27,27460,84.53912936,8.453912936,9
E01015890,7.27,27461,84.54220799,8.454220799,9
E01007663,7.27,27462,84.54528662,8.454528662,9
E01028642,7.27,27463,84.54836525,8.454836525,9
E01032171,7.27,27464,84.55144388,8.455144388,9
E01017705,7.27,27465,84.5545225,8.45545225,9
E01014957,7.26,27466,84.55760113,8.455760113,9
E01030202,7.26,27467,84.56067976,8.456067976,9
E01011535,7.26,27468,84.56375839,8.456375839,9
E01005913,7.26,27469,84.56683702,8.456683702,9
E01016760,7.26,27470,84.56991565,8.456991565,9
E01029656,7.26,27471,84.57299427,8.457299427,9
E01024147,7.26,27472,84.5760729,8.45760729,9
E01025640,7.26,27473,84.57915153,8.457915153,9
E01005334,7.26,27474,84.58223016,8.458223016,9
E01010331,7.26,27475,84.58530879,8.458530879,9
E01003011,7.26,27476,84.58838741,8.458838741,9
E01012770,7.26,27477,84.59146604,8.459146604,9
E01018172,7.26,27478,84.59454467,8.459454467,9
E01017229,7.26,27479,84.5976233,8.45976233,9
E01021873,7.26,27480,84.60070193,8.460070193,9
E01023385,7.25,27481,84.60378056,8.460378056,9
E01018495,7.25,27482,84.60685918,8.460685918,9
E01018166,7.25,27483,84.60993781,8.460993781,9
E01032223,7.25,27484,84.61301644,8.461301644,9
E01026401,7.25,27485,84.61609507,8.461609507,9
E01026226,7.25,27486,84.6191737,8.46191737,9
E01017877,7.25,27487,84.62225232,8.462225232,9
E01024629,7.25,27488,84.62533095,8.462533095,9
E01025869,7.25,27489,84.62840958,8.462840958,9
E01028860,7.25,27490,84.63148821,8.463148821,9
E01024139,7.25,27491,84.63456684,8.463456684,9
E01012538,7.24,27492,84.63764547,8.463764547,9
E01003898,7.24,27493,84.64072409,8.464072409,9
E01021716,7.24,27494,84.64380272,8.464380272,9
E01026061,7.24,27495,84.64688135,8.464688135,9
E01004594,7.24,27496,84.64995998,8.464995998,9
E01025530,7.24,27497,84.65303861,8.465303861,9
E01017722,7.24,27498,84.65611723,8.465611723,9
E01005768,7.24,27499,84.65919586,8.465919586,9
E01007023,7.24,27500,84.66227449,8.466227449,9
E01027934,7.24,27501,84.66535312,8.466535312,9
E01030164,7.24,27502,84.66843175,8.466843175,9
E01032248,7.24,27503,84.67151037,8.467151037,9
E01017986,7.24,27504,84.674589,8.4674589,9
E01018718,7.24,27505,84.67766763,8.467766763,9
E01007182,7.24,27506,84.68074626,8.468074626,9
E01014347,7.24,27507,84.68382489,8.468382489,9
E01030970,7.23,27508,84.68690352,8.468690352,9
E01019446,7.23,27509,84.68998214,8.468998214,9
E01028419,7.23,27510,84.69306077,8.469306077,9
E01014556,7.23,27511,84.6961394,8.46961394,9
E01021481,7.23,27512,84.69921803,8.469921803,9
E01032061,7.23,27513,84.70229666,8.470229666,9
E01007475,7.23,27514,84.70537528,8.470537528,9
E01028650,7.23,27515,84.70845391,8.470845391,9
E01032482,7.23,27516,84.71153254,8.471153254,9
E01013809,7.23,27517,84.71461117,8.471461117,9
E01006931,7.23,27518,84.7176898,8.47176898,9
E01007425,7.22,27519,84.72076843,8.472076843,9
E01020350,7.22,27520,84.72384705,8.472384705,9
E01030679,7.22,27521,84.72692568,8.472692568,9
E01028561,7.22,27522,84.73000431,8.473000431,9
E01010390,7.22,27523,84.73308294,8.473308294,9
E01022370,7.22,27524,84.73616157,8.473616157,9
E01028487,7.22,27525,84.73924019,8.473924019,9
E01025601,7.22,27526,84.74231882,8.474231882,9
E01021682,7.22,27527,84.74539745,8.474539745,9
E01012958,7.22,27528,84.74847608,8.474847608,9
E01009860,7.22,27529,84.75155471,8.475155471,9
E01030932,7.22,27530,84.75463334,8.475463334,9
E01019105,7.22,27531,84.75771196,8.475771196,9
E01022754,7.21,27532,84.76079059,8.476079059,9
E01021341,7.21,27533,84.76386922,8.476386922,9
E01005802,7.21,27534,84.76694785,8.476694785,9
E01016281,7.21,27535,84.77002648,8.477002648,9
E01026509,7.21,27536,84.7731051,8.47731051,9
E01017655,7.21,27537,84.77618373,8.477618373,9
E01002285,7.21,27538,84.77926236,8.477926236,9
E01029661,7.21,27539,84.78234099,8.478234099,9
E01031269,7.21,27540,84.78541962,8.478541962,9
E01018114,7.21,27541,84.78849825,8.478849825,9
E01004810,7.21,27542,84.79157687,8.479157687,9
E01027325,7.21,27543,84.7946555,8.47946555,9
E01017590,7.21,27544,84.79773413,8.479773413,9
E01014762,7.21,27545,84.80081276,8.480081276,9
E01006343,7.21,27546,84.80389139,8.480389139,9
E01027286,7.2,27547,84.80697001,8.480697001,9
E01005860,7.2,27548,84.81004864,8.481004864,9
E01027287,7.2,27549,84.81312727,8.481312727,9
E01023559,7.2,27550,84.8162059,8.48162059,9
E01013580,7.2,27551,84.81928453,8.481928453,9
E01016081,7.2,27552,84.82236315,8.482236315,9
E01031384,7.2,27553,84.82544178,8.482544178,9
E01029495,7.2,27554,84.82852041,8.482852041,9
E01021788,7.2,27555,84.83159904,8.483159904,9
E01025970,7.2,27556,84.83467767,8.483467767,9
E01025258,7.2,27557,84.8377563,8.48377563,9
E01018237,7.2,27558,84.84083492,8.484083492,9
E01004803,7.2,27559,84.84391355,8.484391355,9
E01030374,7.2,27560,84.84699218,8.484699218,9
E01013110,7.19,27561,84.85007081,8.485007081,9
E01016060,7.19,27562,84.85314944,8.485314944,9
E01010108,7.19,27563,84.85622806,8.485622806,9
E01022247,7.19,27564,84.85930669,8.485930669,9
E01022533,7.19,27565,84.86238532,8.486238532,9
E01027792,7.19,27566,84.86546395,8.486546395,9
E01015320,7.19,27567,84.86854258,8.486854258,9
E01029207,7.19,27568,84.87162121,8.487162121,9
E01015857,7.19,27569,84.87469983,8.487469983,9
E01022786,7.19,27570,84.87777846,8.487777846,9
E01012376,7.19,27571,84.88085709,8.488085709,9
E01015473,7.19,27572,84.88393572,8.488393572,9
E01016364,7.19,27573,84.88701435,8.488701435,9
E01001025,7.19,27574,84.89009297,8.489009297,9
E01017426,7.19,27575,84.8931716,8.48931716,9
E01017060,7.19,27576,84.89625023,8.489625023,9
E01016764,7.18,27577,84.89932886,8.489932886,9
E01013984,7.18,27578,84.90240749,8.490240749,9
E01002362,7.18,27579,84.90548612,8.490548612,9
E01002416,7.18,27580,84.90856474,8.490856474,9
E01031972,7.18,27581,84.91164337,8.491164337,9
E01019964,7.18,27582,84.914722,8.4914722,9
E01000351,7.18,27583,84.91780063,8.491780063,9
E01020162,7.18,27584,84.92087926,8.492087926,9
E01028792,7.18,27585,84.92395788,8.492395788,9
E01025693,7.18,27586,84.92703651,8.492703651,9
E01027117,7.18,27587,84.93011514,8.493011514,9
E01009735,7.18,27588,84.93319377,8.493319377,9
E01030416,7.18,27589,84.9362724,8.49362724,9
E01004477,7.17,27590,84.93935103,8.493935103,9
E01008044,7.17,27591,84.94242965,8.494242965,9
E01016219,7.17,27592,84.94550828,8.494550828,9
E01022196,7.17,27593,84.94858691,8.494858691,9
E01023511,7.17,27594,84.95166554,8.495166554,9
E01013217,7.17,27595,84.95474417,8.495474417,9
E01024416,7.17,27596,84.95782279,8.495782279,9
E01011397,7.17,27597,84.96090142,8.496090142,9
E01017959,7.17,27598,84.96398005,8.496398005,9
E01006682,7.17,27599,84.96705868,8.496705868,9
E01018599,7.17,27600,84.97013731,8.497013731,9
E01032325,7.17,27601,84.97321593,8.497321593,9
E01031719,7.17,27602,84.97629456,8.497629456,9
E01028784,7.17,27603,84.97937319,8.497937319,9
E01003875,7.17,27604,84.98245182,8.498245182,9
E01021655,7.17,27605,84.98553045,8.498553045,9
E01028619,7.17,27606,84.98860908,8.498860908,9
E01019326,7.17,27607,84.9916877,8.49916877,9
E01030821,7.16,27608,84.99476633,8.499476633,9
E01030820,7.16,27609,84.99784496,8.499784496,9
E01014391,7.16,27610,85.00092359,8.500092359,9
E01030829,7.16,27611,85.00400222,8.500400222,9
E01016543,7.16,27612,85.00708084,8.500708084,9
E01031138,7.16,27613,85.01015947,8.501015947,9
E01025639,7.16,27614,85.0132381,8.50132381,9
E01019678,7.16,27615,85.01631673,8.501631673,9
E01013123,7.15,27616,85.01939536,8.501939536,9
E01019635,7.15,27617,85.02247399,8.502247399,9
E01017672,7.15,27618,85.02555261,8.502555261,9
E01020158,7.15,27619,85.02863124,8.502863124,9
E01021717,7.15,27620,85.03170987,8.503170987,9
E01022659,7.15,27621,85.0347885,8.50347885,9
E01011698,7.15,27622,85.03786713,8.503786713,9
E01004949,7.15,27623,85.04094575,8.504094575,9
E01028504,7.15,27624,85.04402438,8.504402438,9
E01030539,7.15,27625,85.04710301,8.504710301,9
E01006320,7.15,27626,85.05018164,8.505018164,9
E01024143,7.15,27627,85.05326027,8.505326027,9
E01025377,7.15,27628,85.0563389,8.50563389,9
E01012335,7.15,27629,85.05941752,8.505941752,9
E01017150,7.15,27630,85.06249615,8.506249615,9
E01023078,7.15,27631,85.06557478,8.506557478,9
